"block key","route id","road segment length","actual crashes 2022","predicted crashes","aadt 2022","travel lane width","speed limit","difference","geom"
"2d470e5d711f594e97ca1a42e160582b",11025152,69.96849,161,218.8076,19818,9,30.0,-57.8076,"LINESTRING Z(-77.05731674089405 38.933517689689396 0, -77.05737321811095 38.933614411189225 0, -77.05747751055992 38.933792724407944 0, -77.0575942778848 38.93399328189615 0, -77.05765121822294 38.934091264187835 0)"
"2d64b1173d86de90f53a073d55aba356",12019822,75.24002,14,191.50722,17785,11,25.0,-177.50722,"LINESTRING Z(-76.97812895053389 38.89330789073758 0, -76.97804950569301 38.89330779476205 0, -76.97769515047685 38.8933084393047 0, -76.9772616961462 38.893309238562495 0)"
"2d98e11bd7f2672ad6c8420fc9b1dd72",11050892,194.54236,217,198.76799,22498,11,20.0,18.232012,"LINESTRING Z(-77.03944811894011 38.902530886292496 0, -77.03967941745955 38.902531087218335 0, -77.03974930393204 38.90253120759369 0, -77.04024396226028 38.90253202014731 0, -77.04082795607208 38.902533366945526 0, -77.04127901227405 38.90253250578416 0, -77.04152399525594 38.9025326982219 0, -77.0415466950758 38.902532690151126 0, -77.04169080261683 38.90253263881183 0)"
"2db57c139b329ce7c8f6cdd8c7cc88fb",11004302,217.67683,42,94.763504,3533,8,20.0,-52.763504,"LINESTRING Z(-77.08379774342254 38.959071805294414 0, -77.08378439780432 38.959084651634804 0, -77.08376907929812 38.95912701045982 0, -77.08376770477288 38.95913552425396 0, -77.0837675153626 38.959416122793264 0, -77.08376749262298 38.95944585908688 0, -77.08376673245746 38.95968259678606 0, -77.08376702742459 38.95993356677292 0, -77.0837677972512 38.96019588681725 0, -77.0837665276182 38.960470369462186 0, -77.08376632407348 38.96051315884996 0, -77.08376466329658 38.96076899465773 0, -77.08376406674525 38.96094861980562 0, -77.08376381292469 38.96102717201969 0)"
"2dd39078dc54f01282928308a5364065",11026912,125.38725,21,147.37373,11281,12,20.0,-126.37373,"LINESTRING Z(-77.00950047735402 38.89479640979239 0, -77.00985263688084 38.89478809291533 0, -77.00988030280229 38.894790072419205 0, -77.00990796863765 38.89479142133076 0, -77.00993574967228 38.89479222972382 0, -77.01000445295216 38.894794025532555 0, -77.01007315621003 38.89479564113358 0, -77.01014197469331 38.89479689634935 0, -77.01021067785392 38.89479779119996 0, -77.01027949625082 38.894798415748966 0, -77.01034831459671 38.89479867992268 0, -77.01041701762996 38.89479867381505 0, -77.01048583589716 38.89479839740561 0, -77.01055453883683 38.89479776063133 0, -77.01062335699528 38.89479676347139 0, -77.01069517241234 38.89479675691703 0, -77.01076710310302 38.89479675030791 0, -77.0108264689638 38.8947966547362 0, -77.01088595008419 38.89479646903989 0, -77.01094531591701 38.89479619324043 0)"
"2ddfbe8487e5b5c9cb83ee9cd00d2577",11063762,57.242126,0,120.00668,5923,12,25.0,-120.00668,"LINESTRING Z(-77.0613074055463 38.96668675619352 0, -77.06125149770519 38.966752185377494 0, -77.06115455219754 38.96686574004971 0, -77.06114164226474 38.9668817814828 0, -77.06112803967622 38.96689746294655 0, -77.06111385982184 38.96691278438047 0, -77.06109898738855 38.96692783592706 0, -77.06108342214443 38.96694234733873 0, -77.06106739510145 38.966956588742015 0, -77.06105067532471 38.96697038009237 0, -77.06103349359456 38.96698372126895 0, -77.06101561905348 38.96699652230963 0, -77.0609972826362 38.96700896325862 0, -77.06097882820144 38.96701834146183 0, -77.06087767412532 38.967069020522736 0)"
"2e1fca5fa50fbe9788fb891abcf57a67",11001102,24.192308,7,136.79785,9118,10,20.0,-129.79785,"LINESTRING Z(-77.0270521581609 38.90395632034116 0, -77.02704958917069 38.90417423302185 0)"
"2e6908273b050561345805fa94a83692",11002202,168.2956,399,119.3092,6459,10,20.0,279.6908,"LINESTRING Z(-77.04888555447523 38.90376431879348 0, -77.0488191847215 38.904086665497076 0, -77.04881514621856 38.90446914390647 0, -77.04881369738443 38.90504748083043 0, -77.04881409948622 38.905146491473786 0, -77.04881463785354 38.90527614847551 0)"
"2e6b8a7ffbcf810fbb26826f30331f04",11059602,67.725525,28,215.03264,19892,10,30.0,-187.03264,"LINESTRING Z(-77.0967655963761 38.94585191949699 0, -77.09688112046783 38.94593304253969 0, -77.0969153037359 38.94596084981563 0, -77.09726483408512 38.94621495356787 0, -77.09733769557828 38.946267231073435 0)"
"2ec7168d714905d7b0dd082e79482d1d",11001502,125.04316,441,139.66183,9256,9,20.0,301.33817,"LINESTRING Z(-77.03364396442257 38.90021409465286 0, -77.03364439680581 38.90034867943348 0, -77.03364552148744 38.90070450032332 0, -77.03364577931625 38.900786737564786 0, -77.03364599645022 38.900856020795764 0, -77.03364126774174 38.90134045567825 0)"
"23f001114e7f52e3b23e05f0ef9f6b66",13001702,110.43053,56,138.03256,7930,10,25.0,-82.032555,"LINESTRING Z(-76.98076201163701 38.882266449357786 0, -76.98075985247635 38.88215276313596 0, -76.9807548492672 38.881900887753936 0, -76.98075489607548 38.88172732312348 0, -76.98075496366977 38.881476682707614 0, -76.98075545732864 38.88135561002734 0, -76.98075571044934 38.88127174195662 0)"
"240241b0665d9122e6849116bae1f84f",13017352,88.14083,7,111.76558,5524,10,20.0,-104.76558,"LINESTRING Z(-76.96140401755594 38.877583616447005 0, -76.96135479065413 38.87718932966246 0, -76.9613413422714 38.877081629822385 0, -76.96133131340763 38.87700127159738 0, -76.96131593902142 38.87687505885598 0, -76.96130607229018 38.87679334941995 0)"
"2439397b96bea49f172e8fc1a425e97b",12001702,76.69475,28,133.1489,8000,10,21.6,-105.1489,"LINESTRING Z(-76.98076393808785 38.89478746562792 0, -76.98076391717629 38.894865027679835 0, -76.98076388939128 38.89496808341277 0, -76.98076550622494 38.895127991227284 0, -76.98076579809582 38.895157079296595 0, -76.98076557677662 38.895208363900494 0, -76.98076469284455 38.89540850266755 0, -76.98076432819836 38.89547831745808 0)"
"24619988e5d7556d9366681fe23de6a8",11001402,17.956957,14,148.14215,9556,11,25.0,-134.14215,"LINESTRING Z(-77.03271840420814 38.93119260760676 0, -77.03271154690285 38.93135427264097 0)"
"24d78d79a29d497644356acb3e8e49db",11022812,218.5171,7,90.48011,2860,10,25.0,-83.48011,"LINESTRING Z(-77.0571746299176 38.98038407113884 0, -77.05721536253516 38.980374322337525 0, -77.0572558640281 38.98036421330619 0, -77.05729624980788 38.98035374398856 0, -77.05730063459204 38.9803526608535 0, -77.05734782915418 38.980341557606266 0, -77.05739952396719 38.98032946122673 0, -77.05745133431986 38.98031754493204 0, -77.05750314465513 38.980305628614346 0, -77.05755495504592 38.98029380235588 0, -77.05760676556517 38.98028215623884 0, -77.05765869155215 38.980270600124165 0, -77.05770819431267 38.9802595856755 0, -77.05771061759525 38.98025913406854 0, -77.05776254362165 38.98024766798987 0, -77.05781458518925 38.980236381995496 0, -77.05789962819838 38.98021733257213 0, -77.0579846710886 38.980198193004654 0, -77.0580697139332 38.98017905337527 0, -77.05815475665864 38.980159823601724 0, -77.0582397994117 38.98014068384853 0, -77.05832484204535 38.980121453951156 0, -77.05833430402296 38.980119287258304 0, -77.05840988455935 38.98010213390975 0, -77.05849492710107 38.980082903888565 0, -77.05857985411143 38.98006358378108 0, -77.0586648965613 38.98004435363621 0, -77.05870989870627 38.9800342418428 0, -77.05875490106126 38.98002440027868 0, -77.05880013452398 38.98001491891003 0, -77.05884536827217 38.98000579785263 0, -77.05889071764356 38.97999694696624 0, -77.05893629804996 38.97998836619257 0, -77.05898176325769 38.97998005570593 0, -77.05902745957599 38.97997210541395 0, -77.05907315610814 38.97996442535071 0, -77.05911908375205 38.97995710548171 0, -77.05917251259578 38.979949151223984 0, -77.05922617269944 38.979941737318164 0, -77.05927994865294 38.97993486382246 0, -77.05933372504606 38.97992853079524 0, -77.05938773270263 38.979922738119356 0, -77.05944081758669 38.97991757646323 0, -77.05949586467943 38.979912684031525 0, -77.05955010448838 38.97990851264293 0, -77.0596043447432 38.97990488172237 0, -77.05961553910247 38.979904245440984 0)"
"2523be95a72ed475914b1e6375cceed9",11001402,82.63679,455,172.58978,15532,9,20.0,282.41022,"LINESTRING Z(-77.03195428012555 38.91335720193985 0, -77.03195466212112 38.9134377363859 0, -77.031955822362 38.91371113914781 0, -77.03195434332153 38.914012918882534 0, -77.03195371427985 38.91410157911612 0)"
"255e0a3ca94c7d6928f601d5ea548bf5",11059602,245.09991,28,196.87006,15389,9,30.0,-168.87006,"LINESTRING Z(-77.07976707104909 38.93343957379315 0, -77.07983194332435 38.93348727353389 0, -77.07988088607947 38.93352318324301 0, -77.07992463451512 38.9335553129942 0, -77.08022856297133 38.933775808304674 0, -77.0805506184978 38.93401160444784 0, -77.08090199645773 38.93426908942117 0, -77.08114682959624 38.93444701391825 0, -77.0813779284659 38.93461593915445 0, -77.08151748878431 38.934718023119 0, -77.08158905833422 38.93477037449757 0, -77.08176740460806 38.93490005955391 0, -77.08177744741246 38.93490734925543 0, -77.08183193312166 38.934947398081526 0)"
"2587ee9d54ba7ccb97e36c3d1b3f82e4",11089892,123.07015,21,140.47572,8199,10,25.0,-119.47572,"LINESTRING Z(-77.04408951304363 38.89385909961029 0, -77.04454643441215 38.89410876441264 0, -77.0447680587099 38.894239724452284 0, -77.04509528075363 38.89445467342818 0, -77.04521276000608 38.894534577301016 0)"
"258f55f36d6c054630e906b5d003bcae",15081252,184.74968,168,253.52594,38367,11,21.6,-85.52593,"LINESTRING Z(-77.00909015235824 38.87464803717416 0, -77.00908528120661 38.874404369326875 0, -77.00908523117494 38.874192473724854 0, -77.00908511758809 38.873752971846145 0, -77.00908507483224 38.87341721069022 0, -77.0090860089102 38.87315078711472 0, -77.00908598765078 38.872983852404175 0)"
"259d2a6ed5a9615c1ab03f7062246912",11068902,55.406807,28,86.45854,3066,11,20.0,-58.45854,"LINESTRING Z(-77.02767569202008 38.932025791818035 0, -77.02771651469592 38.93201172918376 0, -77.02774984168326 38.93200028072444 0, -77.02812070613562 38.93187677825923 0, -77.028132814552 38.93187272160654 0, -77.02826266255047 38.931828549568145 0)"
"25ba817ebe3a624bb17e2fb302b229ae",12000402,209.54765,21,156.62169,10731,10,25.0,-135.62169,"LINESTRING Z(-77.00057175999953 38.9266258821955 0, -77.00057153026255 38.92673938698157 0, -77.00057141524239 38.926777311993085 0, -77.00057176297406 38.92699551141964 0, -77.00057199475859 38.92713629337495 0, -77.00057096031479 38.92757040408632 0, -77.0005703864281 38.92791244978985 0, -77.00057015845529 38.92824656815375 0, -77.0005703105235 38.92851345745406 0)"
"25ca239604c30b49b0ecf360738960c3",11088332,67.62239,84,91.40683,3503,11,20.0,-7.4068284,"LINESTRING Z(-77.06087767412532 38.967069020522736 0, -77.06088472071391 38.96707811518425 0, -77.0609002015843 38.9670998169999 0, -77.06091452886719 38.96712187974428 0, -77.0609278180291 38.96714439344014 0, -77.06094006899245 38.96716726800536 0, -77.06094573314583 38.96717897577531 0, -77.06095128175627 38.96719050344028 0, -77.06104212075513 38.967356207809544 0, -77.06110176131327 38.96747148222556 0, -77.06114632217249 38.96756190173331 0, -77.06116071829834 38.967596756120294 0, -77.06117436439457 38.96763161089769 0)"
"25fe4c5baac3a2af734df1601923f9df",11002102,123.83706,105,121.89135,6475,10,21.6,-16.891346,"LINESTRING Z(-77.04665482151592 38.89958489305689 0, -77.04665523670012 38.89967328293968 0, -77.04665603494772 38.89980094912561 0, -77.0466519365042 38.900144394545094 0, -77.04665434381077 38.90051134015825 0, -77.0466536760828 38.900600865512246 0, -77.04665302641548 38.90070038112926 0)"
"2608276d4d57d0960c4ee74dddb6ca8b",12037452,170.16591,7,139.69711,9797,11,20.0,-132.69711,"LINESTRING Z(-76.9580393335618 38.92815614311957 0, -76.95821299413448 38.928116019245614 0, -76.95831269068691 38.92808340871486 0, -76.95838345300317 38.928048265471624 0, -76.95847352119348 38.92799304050403 0, -76.95857646864062 38.927902660578 0, -76.95868587581151 38.92776957442052 0, -76.95886289613972 38.92748079422986 0, -76.95889830147779 38.9274205320447 0, -76.95895623433218 38.927332640247776 0, -76.95900773329322 38.9272422418524 0, -76.95913970922182 38.92698609154704 0, -76.95914514777567 38.92697436461998 0)"
"26477cd74477f7a2caa19b321ae27989",11075272,104.03481,7,135.83714,8839,12,21.6,-128.83714,"LINESTRING Z(-77.07714702145327 38.95852553648972 0, -77.07724035368652 38.95857186742957 0, -77.07801293891768 38.95896150239369 0, -77.07802182789843 38.95896600059408 0, -77.07805688710857 38.95898344421648 0, -77.07815620045002 38.95903284224652 0)"
"26abdd411387e8a811b19536bd273764",11094252,41.878258,7,90.87768,3280,9,20.0,-83.87768,"LINESTRING Z(-77.0623062316292 38.9301411640029 0, -77.06240314138927 38.93017768604651 0, -77.06256823442298 38.93024002538303 0, -77.06261726742402 38.93025981740935 0, -77.06273886925733 38.930308757412604 0)"
"26ba30d3e0ec50af2e4ddbcfed383d21",12024732,136.70976,91,169.1896,16112,13,20.0,-78.189606,"LINESTRING Z(-77.0055029447869 38.896342862764705 0, -77.00547265397844 38.896391536390546 0, -77.00545618285005 38.89641544536492 0, -77.00543533144247 38.89644233631 0, -77.00540422055965 38.89647089427418 0, -77.00537441170229 38.89649186712591 0, -77.00533886212965 38.89651367801056 0, -77.00526934137814 38.8965461022772 0, -77.00522941075675 38.89656128316873 0, -77.0051924194085 38.89657291461972 0, -77.00514403885765 38.89658622211734 0, -77.00509244260887 38.89660699767033 0, -77.00506100798698 38.89662490766812 0, -77.00502760235247 38.896646105795725 0, -77.00499843937091 38.89667436629083 0, -77.0049790744753 38.89669684299044 0, -77.00496358294751 38.89672053565149 0, -77.00494250125867 38.896755317845134 0, -77.00493160950121 38.89678266770332 0, -77.00490821250648 38.89684348416416 0, -77.00488763936808 38.896898625231366 0, -77.00487497275358 38.896932578289565 0, -77.00486685919978 38.89696109911227 0, -77.00485515050872 38.89701186173737 0, -77.004843983528 38.897061507301075 0, -77.00482899052409 38.897128845450304 0, -77.00479982209889 38.89725159463207 0, -77.00477489401408 38.89734777796347 0)"
"26f621150e1fa94a511bc4ec4468c517",11074162,212.51485,91,113.02682,4872,10,25.0,-22.026814,"LINESTRING Z(-77.06424189309759 38.91365070766267 0, -77.06426410700148 38.91365774897742 0, -77.06428639927584 38.91366218683451 0, -77.06430516261669 38.91366592397903 0, -77.06432984084432 38.9136694236473 0, -77.06433854669582 38.913669860262466 0, -77.06442024334427 38.913673968093136 0, -77.06464497897306 38.91368276222788 0, -77.06497891055045 38.91369473825762 0, -77.06506273997029 38.91369838502764 0, -77.06521680352142 38.91370463200057 0, -77.06542215628981 38.91371295801563 0, -77.06577303684577 38.913723841283876 0, -77.06609543137968 38.91372825361089 0, -77.06635106294127 38.91373063106156 0, -77.06654636750575 38.91373315042709 0, -77.06668685581323 38.91373496208086 0)"
"27dbc1a2168739be7db971b3a6a0d5b9",11063762,99.13822,7,120.00668,5923,12,25.0,-113.00668,"LINESTRING Z(-77.06360565030145 38.963999898699115 0, -77.06357014870731 38.96404153613735 0, -77.06335425674644 38.96429487531301 0, -77.0631586490518 38.964523160179404 0, -77.06303127961348 38.96467294606537 0, -77.06297157139416 38.96474315252194 0)"
"285197e273a4c6fb6330c2a01a32caec",12001202,122.80654,119,123.37638,6329,12,25.0,-4.3763814,"LINESTRING Z(-76.990610663599 38.93725278699603 0, -76.9905811247439 38.93733800312149 0, -76.99057650930102 38.93735124494789 0, -76.99048212220731 38.937628873043906 0, -76.99035646487188 38.93799144671593 0, -76.99028226959159 38.9382078198634 0, -76.99027396153795 38.93823205149059 0, -76.9902702689026 38.93824403221787 0, -76.99026646086077 38.938256463350235 0, -76.99025988291689 38.93828096536911 0, -76.99025411235111 38.938305647620794 0, -76.9902508804192 38.93832249286582 0)"
"2870f81c3c2bd0b7acaf92ef17996f05",11059602,68.01318,56,192.7268,20986,11,20.0,-136.7268,"LINESTRING Z(-77.04417113485691 38.90990295486638 0, -77.04477802125155 38.91011132108693 0, -77.04488901985826 38.910149428833755 0)"
"287da5b0b310a64cd953b7ef20ee11d6",13026912,118.28683,0,121.07064,7231,13,20.0,-121.07064,"LINESTRING Z(-77.00725833982968 38.885075721766476 0, -77.00710089756063 38.88507510086033 0, -77.00708303258703 38.88507501186156 0, -77.00613296198378 38.88507209286253 0, -77.0060241585981 38.88507218861076 0, -77.0058950698336 38.88507228528357 0)"
"384e6e861b02b48901662d3db2d2d959",14096413,1057.8779,280,491.27002,191890,12,21.6,-211.27002,"LINESTRING Z(-77.04365494191788 38.874068836968405 0, -77.0434532138244 38.87427643876599 0, -77.04301568990232 38.87473161511426 0, -77.04256526067302 38.875199135999125 0, -77.04211252350679 38.875671430391186 0, -77.04158214960604 38.87621806994886 0, -77.04150498271628 38.87629764156169 0, -77.04149173765887 38.87631133903444 0, -77.04104762157932 38.876769573038736 0, -77.04058599503529 38.877249791892076 0, -77.04014014311988 38.877716040443396 0, -77.03960352008411 38.878270780516104 0, -77.03954788836674 38.878329444023606 0, -77.03952715519743 38.87834981001673 0, -77.0395060761756 38.878369995955126 0, -77.03948465130105 38.878390001838746 0, -77.03946299577086 38.87840973754436 0, -77.03944087914083 38.878429293233765 0, -77.03941853185499 38.878448578744916 0, -77.03939583871625 38.87846768420047 0, -77.03937279967461 38.87848651951631 0, -77.03934953002702 38.8785051747373 0, -77.03932591442698 38.87852346973435 0, -77.03929619412762 38.878547973565105 0, -77.03918276145644 38.87864148278592 0, -77.03917270671059 38.878653061946565 0, -77.03912040654303 38.878693527171215 0, -77.03906706854531 38.87873300179588 0, -77.03901246222269 38.87877148589619 0, -77.03897211732742 38.8787986506686 0, -77.03896614969128 38.87880267040396 0, -77.03895681807083 38.87880897939347 0, -77.03890002084256 38.8788454823247 0, -77.03884218573727 38.87888090456586 0, -77.03878319750828 38.87891524615378 0, -77.03875266567655 38.878931561483384 0, -77.03873987682753 38.87893832202235 0, -77.0386962101795 38.878961037653575 0, -77.03865208226763 38.878983303001306 0, -77.0386077235886 38.87900511798889 0, -77.03856301894342 38.87902657273798 0, -77.03851796833254 38.87904766724818 0, -77.0384725716593 38.87906822135131 0, -77.03844042510075 38.879082465200035 0, -77.0384269442695 38.879088415176824 0, -77.03838097086708 38.87910815867847 0, -77.03833465150088 38.879127541939724 0, -77.03828787010136 38.879145033571255 0, -77.03824085789272 38.87916198475589 0, -77.03819338437924 38.87917839556879 0, -77.03814556476172 38.87919417588784 0, -77.03809751428976 38.87920932567494 0, -77.03804911776395 38.87922393505136 0, -77.03801212869827 38.87923457700181 0, -77.03800049038574 38.8792379138952 0, -77.0379515169557 38.87925135232761 0, -77.03790231267531 38.87926416022678 0, -77.03785287754589 38.8792763375924 0, -77.03780079197091 38.87928905629866 0, -77.03774836020283 38.8793009643381 0, -77.03769558224343 38.87931206171031 0, -77.03764257334277 38.87932234837759 0, -77.0375893334552 38.87933173425578 0, -77.03753586267734 38.87934039951239 0, -77.03748204562021 38.87934807393228 0, -77.03742822817345 38.87935502765606 0, -77.03737417970001 38.879360990505596 0, -77.03731990034333 38.8793662327324 0, -77.03726677186512 38.87936841171283 0, -77.03721364319574 38.87937023033345 0, -77.03716039904046 38.87937159854692 0, -77.03710715464884 38.87937251631651 0, -77.03705391006879 38.879373073726136 0, -77.03700078050292 38.8793731806554 0, -77.03694753545507 38.87937283717728 0, -77.03689429017474 38.879372043255294 0, -77.03684104470963 38.879370888973355 0, -77.03678791421616 38.87936919412727 0, -77.03675598919068 38.879366952081206 0, -77.03672417927677 38.87936443973843 0, -77.0366923691798 38.87936156705124 0, -77.03666055894647 38.87935842410362 0, -77.0366288637796 38.879354920775505 0, -77.03659716847721 38.87935114718703 0, -77.03656558828834 38.87934710330211 0, -77.03653412316697 38.879342699036854 0, -77.03650265795743 38.87933811459532 0, -77.03631017652636 38.87930607769323 0, -77.0362319161784 38.87929308487063 0, -77.03610099775389 38.87927797329633 0, -77.03587751796789 38.87925216105112 0, -77.03578745762275 38.87924176597262 0, -77.03542074247765 38.879182872794665 0, -77.03538812506112 38.879178558654054 0, -77.03535539257878 38.879174604874876 0, -77.03532266027835 38.879171011422294 0, -77.03528981286665 38.879167688247094 0, -77.03525685038781 38.879164725433135 0, -77.0352238880451 38.87916203286169 0, -77.0351909258826 38.87915970061663 0, -77.03515796385541 38.87915763861406 0, -77.03512488675929 38.87915593697256 0, -77.0350918098419 38.87915459565735 0, -77.03507590571417 38.879154870687124 0, -77.0350579271617 38.8791552364214 0, -77.03504087055104 38.87915551179234 0, -77.03502392923262 38.87915587721015 0, -77.03500698795828 38.87915633270945 0, -77.03498993139131 38.879156698156876 0, -77.03497299011659 38.87915715365124 0, -77.03495604888569 38.87915769922702 0, -77.03493899236226 38.879158154750975 0, -77.03492205113093 38.87915870032184 0, -77.0346427017405 38.87918436736185 0)"
